SWV ITM Data Console - ITM Port: 0
timestamp, output_voltage, angular_velocity 
0.532000, 1.000000, -1.374447
0.536000, 1.000000, 0.196350
0.540000, 0.956045, 1.570796
0.544000, 0.469874, 2.356194
0.548000, 0.156453, 2.552544
0.552000, 0.760992, 2.159845
0.556000, 1.000000, 0.981748
0.560000, 1.000000, -0.392699
0.564000, 0.991885, -1.374447
0.568000, 0.455342, -2.356194
0.572000, 0.214004, -2.748894
0.576000, 0.785033, -2.159845
0.580000, 1.000000, -1.178097
0.584000, 1.000000, 0.589049
0.588000, 0.970781, 1.374447
0.592000, 0.420996, 2.356194
0.596000, 0.255799, 2.748894
0.600000, 0.823046, 2.159845
0.604000, 1.000000, 0.981748
0.608000, 1.000000, -0.392699
0.612000, 0.934683, -1.570796
0.616000, 0.370165, -2.552544
0.620000, 0.246676, -2.552544
0.624000, 0.848338, -2.159845
0.628000, 1.000000, -0.981748
0.632000, 1.000000, 0.392699
0.636000, 0.876872, 1.767146
0.640000, 0.331364, 2.552544
0.644000, 0.325704, 2.748894
0.648000, 0.889255, 2.159845
0.652000, 1.000000, 0.785398
0.656000, 1.000000, -0.392699
0.660000, 0.876201, -1.767146
0.664000, 0.282904, -2.748894
0.668000, 0.313476, -2.552544
0.672000, 0.910628, -2.159845
0.676000, 1.000000, -0.785398
0.680000, 1.000000, 0.589049
0.684000, 0.848745, 1.767146
0.688000, 0.276621, 2.552544
0.692000, 0.394457, 2.748894
0.696000, 0.952672, 2.159845
0.700000, 1.000000, 0.785398
0.704000, 1.000000, -0.589049
0.708000, 0.848325, -1.767146
0.712000, 0.227200, -2.748894
0.716000, 0.414265, -2.748894
0.720000, 0.936537, -1.963495
0.724000, 1.000000, -0.589049
0.728000, 1.000000, 0.785398
0.732000, 0.782522, 1.963495
0.736000, 0.183085, 2.748894
0.740000, 0.430074, 2.552544
0.744000, 0.979645, 1.963495
0.748000, 1.000000, 0.589049
0.752000, 1.000000, -0.785398
0.756000, 0.784080, -1.963495
0.760000, 0.204900, -2.552544
0.764000, 0.481819, -2.748894
0.768000, 0.994648, -1.963495
0.772000, 1.000000, -0.392699
0.776000, 1.000000, 0.981748
0.780000, 0.747000, 1.963495
0.784000, 0.121316, 2.748894
0.788000, 0.499410, 2.552544
0.792000, 1.000000, 1.767146
0.796000, 1.000000, 0.392699
0.800000, 1.000000, -0.981748
0.804000, 0.748868, -1.963495
0.808000, 0.110479, -2.748894
0.812000, 0.549500, -2.748894
0.816000, 1.000000, -1.767146
0.820000, 1.000000, -0.392699
0.824000, 1.000000, 0.981748
0.828000, 0.676914, 2.159845
0.832000, 0.061321, 2.748894
0.836000, 0.567099, 2.552544
0.840000, 1.000000, 1.767146
0.844000, 1.000000, 0.196350
0.848000, 1.000000, -0.981748
0.852000, 0.675750, -2.159845
0.856000, 0.049738, -2.748894
0.860000, 0.583632, -2.552544
0.864000, 1.000000, -1.767146
0.868000, 1.000000, -0.196350
0.872000, 1.000000, 1.178097
0.876000, 0.637687, 2.159845
0.880000, 0.000127, 2.748894
0.884000, 0.634661, 2.552544
0.888000, 1.000000, 1.570796
0.892000, 1.000000, 0.196350
0.896000, 1.000000, -1.178097
0.900000, 0.600011, -2.356194
0.904000, 0.014088, -2.748894
0.908000, 0.617554, -2.356194
0.912000, 1.000000, -1.570796
0.916000, 1.000000, 0.000000
0.920000, 1.000000, 1.178097
0.924000, 0.595884, 2.159845
0.928000, 0.062906, 2.748894
0.932000, 0.666714, 2.356194
0.936000, 1.000000, 1.570796
0.940000, 1.000000, 0.000000
0.944000, 1.000000, -1.374447
0.948000, 0.555262, -2.356194
0.952000, 0.079175, -2.748894
0.956000, 0.718135, -2.552544
0.960000, 1.000000, -1.570796
0.964000, 1.000000, 0.000000
0.968000, 1.000000, 1.374447
0.972000, 0.516401, 2.356194
0.976000, 0.093345, 2.552544
0.980000, 0.731850, 2.356194
0.984000, 1.000000, 1.374447
0.988000, 1.000000, 0.000000
0.992000, 0.978998, -1.570796
0.996000, 0.508100, -2.356194
1.000000, 0.145349, -2.748894
1.004000, 0.751165, -2.356194
1.008000, 1.000000, -1.374447
1.012000, 1.000000, 0.196350
1.016000, 0.956011, 1.570796
1.020000, 0.468069, 2.356194
1.024000, 0.158309, 2.552544
1.028000, 0.762849, 2.159845
1.032000, 1.000000, 0.981748
1.036000, 1.000000, -0.392699
1.040000, 0.993539, -1.374447
1.044000, 0.423410, -2.552544
1.048000, 0.212460, -2.748894
1.052000, 0.818723, -2.356194
1.056000, 1.000000, -0.981748
1.060000, 1.000000, 0.392699
1.064000, 0.937217, 1.570796
1.068000, 0.387358, 2.552544
1.072000, 0.255952, 2.748894
1.076000, 0.823198, 2.159845
1.080000, 1.000000, 0.981748
1.084000, 1.000000, -0.392699
1.088000, 0.899405, -1.767146
1.092000, 0.368343, -2.552544
1.096000, 0.282047, -2.748894
1.100000, 0.848490, -2.159845
1.104000, 1.000000, -0.785398
1.108000, 1.000000, 0.589049
1.112000, 0.876818, 1.767146
1.116000, 0.331223, 2.552544
1.120000, 0.292348, 2.552544
1.124000, 0.891100, 2.159845
1.128000, 1.000000, 0.785398
1.132000, 1.000000, -0.589049
1.136000, 0.877832, -1.767146
1.140000, 0.317988, -2.552544
1.144000, 0.311959, -2.552544
1.148000, 0.909079, -2.159845
1.152000, 1.000000, -0.785398
1.156000, 1.000000, 0.785398
1.160000, 0.846990, 1.767146
1.164000, 0.274785, 2.552544
1.168000, 0.361103, 2.552544
1.172000, 0.919316, 1.963495
1.176000, 1.000000, 0.785398
1.180000, 1.000000, -0.785398
1.184000, 0.849959, -1.767146
1.188000, 0.228770, -2.748894
1.192000, 0.379223, -2.552544
1.196000, 0.970201, -2.159845
1.200000, 1.000000, -0.589049
1.204000, 1.000000, 0.785398
1.208000, 0.782458, 1.963495
1.212000, 0.182942, 2.748894
1.216000, 0.430230, 2.552544
1.220000, 0.946280, 1.767146
1.224000, 1.000000, 0.589049
1.228000, 1.000000, -0.981748
1.232000, 0.782312, -1.963495
1.236000, 0.169553, -2.748894
1.240000, 0.448474, -2.552544
1.244000, 0.961271, -1.767146
1.248000, 1.000000, -0.589049
1.252000, 1.000000, 0.981748
1.256000, 0.715094, 2.159845
1.260000, 0.124579, 2.748894
1.264000, 0.496187, 2.552544
1.268000, 1.000000, 1.767146
1.272000, 1.000000, 0.392699
1.276000, 1.000000, -0.981748
1.280000, 0.745401, -1.963495
1.284000, 0.108637, -2.748894
1.288000, 0.517837, -2.552544
1.292000, 1.000000, -1.767146
1.296000, 1.000000, -0.196350
1.300000, 1.000000, 0.981748
1.304000, 0.680215, 2.159845
1.308000, 0.064585, 2.748894
1.312000, 0.563870, 2.552544
1.316000, 1.000000, 1.767146
1.320000, 1.000000, 0.196350
1.324000, 1.000000, -0.981748
1.328000, 0.672271, -2.159845
1.332000, 0.046195, -2.748894
1.336000, 0.587177, -2.552544
1.340000, 1.000000, -1.570796
1.344000, 1.000000, -0.196350
1.348000, 1.000000, 1.178097
1.352000, 0.639284, 2.159845
1.356000, 0.036643, 2.552544
1.360000, 0.631431, 2.552544
1.364000, 1.000000, 1.570796
1.368000, 1.000000, 0.000000
1.372000, 1.000000, -1.178097
1.376000, 0.596511, -2.356194
1.380000, 0.017642, -2.748894
1.384000, 0.621098, -2.356194
1.388000, 1.000000, -1.570796
1.392000, 1.000000, -0.196350
1.396000, 1.000000, 1.178097
1.400000, 0.604269, 2.159845
1.404000, 0.017668, 2.552544
1.408000, 0.653306, 2.356194
1.412000, 1.000000, 1.374447
1.416000, 1.000000, 0.000000
1.420000, 1.000000, -1.178097
1.424000, 0.541578, -2.356194
1.428000, 0.092910, -2.748894
1.432000, 0.696670, -2.356194
1.436000, 1.000000, -1.178097
1.440000, 1.000000, 0.000000
1.444000, 0.978525, 1.570796
1.448000, 0.519702, 2.356194
1.452000, 0.125321, 2.748894
1.456000, 0.730314, 2.356194
1.460000, 1.000000, 1.178097
1.464000, 1.000000, 0.000000
1.468000, 1.000000, -1.374447
1.472000, 0.509685, -2.356194
1.476000, 0.179026, -2.945243
1.480000, 0.749631, -2.356194
1.484000, 1.000000, -1.178097
1.488000, 1.000000, 0.392699
1.492000, 0.952578, 1.570796
1.496000, 0.466258, 2.356194
1.500000, 0.195380, 2.748894
1.504000, 0.766403, 2.159845
1.508000, 1.000000, 1.178097
1.512000, 1.000000, -0.196350
1.516000, 0.961674, -1.570796
1.520000, 0.424989, -2.552544
1.524000, 0.210923, -2.748894
1.528000, 0.781958, -2.159845
1.532000, 1.000000, -1.178097
1.536000, 1.000000, 0.392699
1.540000, 0.933775, 1.570796
1.544000, 0.382146, 2.552544
1.548000, 0.261204, 2.748894
1.552000, 0.828459, 2.159845
1.556000, 1.000000, 0.981748
1.560000, 1.000000, -0.392699
1.564000, 0.902758, -1.767146
1.568000, 0.371613, -2.552544
1.572000, 0.245297, -2.552544
1.576000, 0.846949, -2.159845
1.580000, 1.000000, -0.981748
1.584000, 1.000000, 0.589049
1.588000, 0.875054, 1.767146
1.592000, 0.329414, 2.552544
1.596000, 0.294210, 2.552544
1.600000, 0.857738, 1.963495
1.604000, 1.000000, 0.785398
1.608000, 1.000000, -0.589049
1.612000, 0.877783, -1.767146
1.616000, 0.317844, -2.552544
1.620000, 0.313804, -2.552544
1.624000, 0.910929, -2.159845
1.628000, 1.000000, -0.785398
1.632000, 1.000000, 0.589049
1.636000, 0.850310, 1.767146
1.640000, 0.278061, 2.552544
1.644000, 0.393104, 2.748894
1.648000, 0.916063, 1.963495
1.652000, 1.000000, 0.785398
1.656000, 1.000000, -0.785398
1.660000, 0.846497, -1.767146
1.664000, 0.258744, -2.552544
1.668000, 0.382766, -2.552544
1.672000, 0.938540, -1.963495
1.676000, 1.000000, -0.589049
1.680000, 1.000000, 0.785398
1.684000, 0.820994, 1.767146
1.688000, 0.223126, 2.552544
1.692000, 0.457141, 2.748894
1.696000, 0.973147, 1.963495
1.700000, 1.000000, 0.589049
1.704000, 1.000000, -0.981748
1.708000, 0.773750, -1.963495
1.712000, 0.196127, -2.552544
1.716000, 0.455414, -2.552544
1.720000, 0.968217, -1.767146
1.724000, 1.000000, -0.392699
1.728000, 1.000000, 0.785398
1.732000, 0.751940, 1.963495
1.736000, 0.126133, 2.748894
1.740000, 0.494655, 2.552544
1.744000, 1.000000, 1.767146
1.748000, 1.000000, 0.392699
1.752000, 1.000000, -0.981748
1.756000, 0.745305, -1.963495
1.760000, 0.106812, -2.748894
1.764000, 0.518018, -2.552544
1.768000, 1.000000, -1.767146
1.772000, 1.000000, -0.196350
1.776000, 1.000000, 0.981748
1.780000, 0.680141, 2.159845
1.784000, 0.066122, 2.748894
1.788000, 0.562322, 2.552544
1.792000, 1.000000, 1.570796
1.796000, 1.000000, 0.196350
1.800000, 1.000000, -0.981748
1.804000, 0.670468, -2.159845
1.808000, 0.044364, -2.748894
1.812000, 0.589055, -2.552544
1.816000, 1.000000, -1.570796
1.820000, 1.000000, -0.196350
1.824000, 1.000000, 1.178097
1.828000, 0.640901, 2.159845
1.832000, 0.004658, 2.748894
1.836000, 0.629882, 2.552544
1.840000, 1.000000, 1.570796
1.844000, 1.000000, 0.196350
1.848000, 1.000000, -1.178097
1.852000, 0.594715, -2.356194
1.856000, 0.019476, -2.748894
1.860000, 0.656493, -2.552544
1.864000, 1.000000, -1.374447
1.868000, 1.000000, 0.000000
1.872000, 1.000000, 1.374447
1.876000, 0.563861, 2.356194
1.880000, 0.059825, 2.748894
1.884000, 0.697157, 2.552544
1.888000, 1.000000, 1.570796
1.892000, 1.000000, 0.000000
1.896000, 1.000000, -1.178097
1.900000, 0.586872, -2.159845
1.904000, 0.082881, -2.748894
1.908000, 0.686649, -2.356194
1.912000, 1.000000, -1.374447
1.916000, 1.000000, 0.000000
1.920000, 1.000000, 1.374447
1.924000, 0.519579, 2.356194
1.928000, 0.088566, 2.552544
1.932000, 0.727083, 2.356194
1.936000, 1.000000, 1.178097
1.940000, 1.000000, -0.196350
1.944000, 1.000000, -1.374447
1.948000, 0.502798, -2.356194
1.952000, 0.150756, -2.748894
1.956000, 0.756565, -2.356194
1.960000, 1.000000, -1.178097
1.964000, 1.000000, 0.196350
1.968000, 0.991147, 1.374447
1.972000, 0.469551, 2.356194
1.976000, 0.192146, 2.748894
1.980000, 0.796701, 2.356194
1.984000, 1.000000, 1.178097
1.988000, 1.000000, -0.196350
1.992000, 0.958238, -1.570796
1.996000, 0.456679, -2.356194
2.000000, 0.214476, -2.748894
2.004000, 0.819013, -2.356194
2.008000, 1.000000, -0.981748
2.012000, 1.000000, 0.392699
2.016000, 0.935422, 1.570796
2.020000, 0.383736, 2.552544
2.024000, 0.259670, 2.748894
2.028000, 0.826922, 2.159845
2.032000, 1.000000, 0.981748
2.036000, 1.000000, -0.392699
2.040000, 0.936225, -1.570796
2.044000, 0.369809, -2.552544
2.048000, 0.282367, -2.748894
2.052000, 0.848814, -2.159845
2.056000, 1.000000, -0.981748
2.060000, 1.000000, 0.589049
2.064000, 0.876705, 1.767146
2.068000, 0.330968, 2.552544
2.072000, 0.326195, 2.748894
2.076000, 0.889700, 2.159845
2.080000, 1.000000, 0.785398
2.084000, 1.000000, -0.589049
2.088000, 0.874329, -1.767146
2.092000, 0.280803, -2.748894
2.096000, 0.315666, -2.552544
2.100000, 0.912768, -2.159845
2.104000, 1.000000, -0.785398
2.108000, 1.000000, 0.589049
2.112000, 0.850255, 1.767146
2.116000, 0.277945, 2.552544
2.120000, 0.393251, 2.748894
2.124000, 0.951441, 2.159845
2.128000, 1.000000, 0.785398
2.132000, 1.000000, -0.589049
2.136000, 0.844731, -1.767146
2.140000, 0.223392, -2.748894
2.144000, 0.384628, -2.552544
2.148000, 0.975602, -2.159845
2.152000, 1.000000, -0.589049
2.156000, 1.000000, 0.785398
2.160000, 0.819203, 1.767146
2.164000, 0.184362, 2.748894
2.168000, 0.462383, 2.748894
2.172000, 0.944857, 1.767146
2.176000, 1.000000, 0.589049
2.180000, 1.000000, -0.785398
2.184000, 0.782161, -1.963495
2.188000, 0.202777, -2.552544
2.192000, 0.484005, -2.748894
2.196000, 0.963271, -1.767146
2.200000, 1.000000, -0.392699
2.204000, 1.000000, 0.981748
2.208000, 0.750160, 1.963495
2.212000, 0.161221, 2.552544
2.216000, 0.493138, 2.552544
2.220000, 1.000000, 1.963495
2.224000, 1.000000, 0.392699
2.228000, 1.000000, -0.981748
2.232000, 0.741814, -1.963495
2.236000, 0.103255, -2.748894
2.240000, 0.521564, -2.552544
2.244000, 1.000000, -1.767146
2.248000, 1.000000, -0.196350
2.252000, 1.000000, 1.178097
2.256000, 0.681751, 2.159845
2.260000, 0.101189, 2.552544
2.264000, 0.562490, 2.552544
2.268000, 1.000000, 1.767146
2.272000, 1.000000, 0.196350
2.276000, 1.000000, -0.981748
2.280000, 0.670391, -2.159845
2.284000, 0.044235, -2.748894
2.288000, 0.554019, -2.356194
2.292000, 1.000000, -1.767146
2.296000, 1.000000, -0.196350
2.300000, 1.000000, 1.178097
2.304000, 0.642501, 2.159845
2.308000, 0.006203, 2.748894
2.312000, 0.593136, 2.356194
2.316000, 1.000000, 1.570796
2.320000, 1.000000, 0.196350
2.324000, 1.000000, -0.981748
2.328000, 0.626427, -2.159845
2.332000, 0.021341, -2.748894
2.336000, 0.658340, -2.552544
2.340000, 1.000000, -1.570796
2.344000, 1.000000, 0.000000
2.348000, 1.000000, 1.374447
2.352000, 0.598988, 2.159845
2.356000, 0.059981, 2.748894
2.360000, 0.662109, 2.356194
2.364000, 1.000000, 1.374447
2.368000, 1.000000, 0.000000
2.372000, 1.000000, -1.178097
2.376000, 0.551568, -2.356194
2.380000, 0.083033, -2.748894
2.384000, 0.688521, -2.356194
2.388000, 1.000000, -1.374447
2.392000, 1.000000, 0.196350
2.396000, 0.975086, 1.570796
2.400000, 0.519456, 2.356194
2.404000, 0.123940, 2.748894
2.408000, 0.727232, 2.356194
2.412000, 1.000000, 1.374447
2.416000, 1.000000, 0.000000
2.420000, 1.000000, -1.374447
2.424000, 0.502661, -2.356194
2.428000, 0.150915, -2.748894
2.432000, 0.756728, -2.356194
2.436000, 1.000000, -1.178097
2.440000, 1.000000, 0.392699
2.444000, 0.955893, 1.570796
2.448000, 0.434221, 2.552544
2.452000, 0.193999, 2.748894
2.456000, 0.765040, 2.159845
2.460000, 1.000000, 1.178097
2.464000, 1.000000, -0.196350
2.468000, 0.961588, -1.570796
2.472000, 0.426465, -2.552544
2.476000, 0.211243, -2.748894
2.480000, 0.815805, -2.356194
2.484000, 1.000000, -1.178097
2.488000, 1.000000, 0.196350
2.492000, 0.938773, 1.570796
2.496000, 0.425592, 2.356194
2.500000, 0.214431, 2.552544
2.504000, 0.815170, 2.159845
2.508000, 1.000000, 0.981748
2.512000, 1.000000, -0.392699
2.516000, 0.887378, -1.767146
2.520000, 0.356106, -2.552544
2.524000, 0.294413, -2.748894
2.528000, 0.859156, -2.159845
2.532000, 1.000000, -0.981748
2.536000, 1.000000, 0.589049
2.540000, 0.880043, 1.767146
2.544000, 0.297355, 2.748894
2.548000, 0.328052, 2.748894
2.552000, 0.894973, 2.159845
2.556000, 1.000000, 0.785398
2.560000, 1.000000, -0.589049
2.564000, 0.916274, -1.570796
2.568000, 0.322677, -2.552544
2.572000, 0.342557, -2.748894
2.576000, 0.906130, -2.159845
2.580000, 1.000000, -0.785398
2.584000, 1.000000, 0.589049
2.588000, 0.845100, 1.767146
2.592000, 0.274387, 2.552544
2.596000, 0.361599, 2.552544
2.600000, 0.953268, 2.159845
2.604000, 1.000000, 0.785398
2.608000, 1.000000, -0.589049
2.612000, 0.846362, -1.767146
2.616000, 0.224989, -2.748894
2.620000, 0.418309, -2.748894
2.624000, 0.940536, -1.963495
2.628000, 1.000000, -0.589049
2.632000, 1.000000, 0.785398
2.636000, 0.822546, 1.767146
2.640000, 0.189316, 2.748894
2.644000, 0.422241, 2.552544
2.648000, 0.973453, 1.963495
2.652000, 1.000000, 0.589049
2.656000, 1.000000, -0.785398
2.660000, 0.775274, -1.963495
2.664000, 0.162329, -2.748894
2.668000, 0.489262, -2.748894
2.672000, 1.000000, -1.963495
2.676000, 1.000000, -0.392699
2.680000, 1.000000, 0.981748
2.684000, 0.753476, 1.963495
2.688000, 0.127531, 2.748894
2.692000, 0.493275, 2.552544
2.696000, 1.000000, 1.767146
2.700000, 1.000000, 0.392699
2.704000, 1.000000, -0.981748
2.708000, 0.743453, -1.963495
2.712000, 0.104842, -2.748894
2.716000, 0.555274, -2.748894
2.720000, 1.000000, -1.767146
2.724000, 1.000000, -0.392699
2.728000, 1.000000, 0.981748
2.732000, 0.683334, 2.159845
2.736000, 0.069221, 2.748894
2.740000, 0.559261, 2.552544
2.744000, 1.000000, 1.767146
2.748000, 1.000000, 0.392699
2.752000, 1.000000, -1.178097
2.756000, 0.668604, -2.159845
2.760000, 0.042356, -2.748894
2.764000, 0.589371, -2.552544
2.768000, 1.000000, -1.570796
2.772000, 1.000000, -0.196350
2.776000, 1.000000, 1.178097
2.780000, 0.644104, 2.159845
2.784000, 0.041302, 2.552544
2.788000, 0.626848, 2.552544
2.792000, 1.000000, 1.570796
2.796000, 1.000000, 0.000000
2.800000, 1.000000, -1.178097
2.804000, 0.626353, -2.159845
2.808000, 0.021492, -2.748894
2.812000, 0.658502, -2.552544
2.816000, 1.000000, -1.570796
2.820000, 1.000000, -0.196350
2.824000, 1.000000, 1.178097
2.828000, 0.600557, 2.159845
2.832000, 0.056739, 2.748894
2.836000, 0.660574, 2.356194
2.840000, 1.000000, 1.374447
2.844000, 1.000000, 0.000000
2.848000, 1.000000, -1.374447
2.852000, 0.583282, -2.159845
2.856000, 0.084888, -2.748894
2.860000, 0.690357, -2.356194
2.864000, 1.000000, -1.374447
2.868000, 1.000000, 0.000000
2.872000, 1.000000, 1.374447
2.876000, 0.482465, 2.552544
2.880000, 0.127487, 2.748894
2.884000, 0.734209, 2.356194
2.888000, 1.000000, 1.178097
2.892000, 1.000000, -0.196350
2.896000, 1.000000, -1.374447
2.900000, 0.474121, -2.552544
2.904000, 0.145982, -2.748894
2.908000, 0.751797, -2.356194
2.912000, 1.000000, -1.178097
2.916000, 1.000000, 0.196350
2.920000, 0.992768, 1.374447
2.924000, 0.509601, 2.159845
2.928000, 0.183978, 2.748894
2.932000, 0.753294, 2.159845
2.936000, 1.000000, 1.178097
2.940000, 1.000000, -0.196350
2.944000, 0.947966, -1.570796
2.948000, 0.412770, -2.552544
2.952000, 0.223282, -2.748894
2.956000, 0.792629, -2.159845
2.960000, 1.000000, -0.981748
2.964000, 1.000000, 0.392699
2.968000, 0.908599, 1.767146
2.972000, 0.425497, 2.356194
2.976000, 0.253203, 2.748894
2.980000, 0.822145, 2.159845
2.984000, 1.000000, 0.981748
2.988000, 1.000000, -0.392699
2.992000, 0.932729, -1.570796
2.996000, 0.367836, -2.552544
3.000000, 0.282693, -2.748894
3.004000, 0.850797, -2.159845
3.008000, 1.000000, -0.785398
3.012000, 1.000000, 0.589049
3.016000, 0.915200, 1.570796
3.020000, 0.371052, 2.356194
3.024000, 0.286213, 2.552544
3.028000, 0.883248, 2.159845
3.032000, 1.000000, 0.785398
3.036000, 1.000000, -0.589049
3.040000, 0.869117, -1.767146
3.044000, 0.310698, -2.552544
3.048000, 0.354599, -2.748894
3.052000, 0.916493, -2.159845
3.056000, 1.000000, -0.785398
3.060000, 1.000000, 0.785398
3.064000, 0.853523, 1.767146
3.068000, 0.245828, 2.748894
3.072000, 0.390188, 2.748894
3.076000, 0.914808, 1.963495
3.080000, 1.000000, 0.589049
3.084000, 1.000000, -0.589049
3.088000, 0.842899, -1.767146
3.092000, 0.256643, -2.552544
3.096000, 0.420174, -2.748894
3.100000, 0.942362, -1.963495
3.104000, 1.000000, -0.589049
3.108000, 1.000000, 0.785398
3.112000, 0.788957, 1.963495
3.116000, 0.222731, 2.552544
3.120000, 0.424101, 2.552544
3.124000, 0.973601, 1.963495
3.128000, 1.000000, 0.589049
3.132000, 1.000000, -0.785398
3.136000, 0.776915, -1.963495
3.140000, 0.163885, -2.748894
3.144000, 0.454213, -2.552544
3.148000, 1.000000, -1.963495
3.152000, 1.000000, -0.392699
3.156000, 1.000000, 0.981748
3.160000, 0.753374, 1.963495
3.164000, 0.127387, 2.748894
3.168000, 0.528656, 2.748894
3.172000, 1.000000, 1.963495
3.176000, 1.000000, 0.392699
3.180000, 1.000000, -0.785398
3.184000, 0.709852, -2.159845
3.188000, 0.106365, -2.748894
3.192000, 0.520196, -2.552544
3.196000, 1.000000, -1.767146
3.200000, 1.000000, -0.392699
3.204000, 1.000000, 0.981748
3.208000, 0.715093, 1.963495
3.212000, 0.100929, 2.552544
3.216000, 0.527632, 2.356194
3.220000, 1.000000, 1.570796
3.224000, 1.000000, 0.392699
3.228000, 1.000000, -1.178097
3.232000, 0.703701, -1.963495
3.236000, 0.042206, -2.748894
3.240000, 0.556018, -2.356194
3.244000, 1.000000, -1.570796
3.248000, 1.000000, -0.196350
3.252000, 1.000000, 1.178097
3.256000, 0.677529, 1.963495
3.260000, 0.005903, 2.748894
3.264000, 0.628682, 2.552544
3.268000, 1.000000, 1.570796
